biz,ratingValue,datePublished,description
b'lon-mens-noodle-house-berlin',3,b'2016-10-26',b'It was a busy place. Had to wait 20 minutes for a table. Had the beef noodles and spicy wonton. Food was just okay. Taste was in the mediocre side and portions were small. I have had better noodles in Berlin. I had high expectations based on the reviews but I think this place is overrated.'
b'lon-mens-noodle-house-berlin',3,b'2015-10-02',"b'Beef noodle soup is quite good especially the meat, but the noodle could be better! Side dish marinated beef tastes good as well and won ton in chili sauce also recommended!'"
b'lon-mens-noodle-house-berlin',4,b'2015-07-20',"b'If yelp had half stars, this would be a 4.5. Prices were fair and everything tasted delicious. If you were thinking about getting the wonton in chili, you must get it! My girlfriend and I devoured them before our soup came. We ordered #7 and #12 soup and ate every last bite; perfect meal after a plane ride. It felt like I was in Chinatown eating some legit Chinese food'"
b'lon-mens-noodle-house-berlin',5,b'2015-07-14',b'Very authentic Taiwanese cuisine. Tiny intimate place   with great snack food. Nice and fast service. I had the duck wraps and wantans and they were just delicious!'
b'lon-mens-noodle-house-berlin',4,b'2014-10-13',"b""I ate noodle soup once here in 2011. The taste was so so. Maybe my choice didn't meet my expectation.\nA week ago I had sudden craving for noodle soup. A colleague of mine suggested this place again, saying that a lot of taiwanese eat here and I should try beef noodle soup.\nOK, so I went there and ordered for 2:\n\n- Pork ear: Tasted good. I love the sauce, it's just that it was so thinly sliced and there were more cucumber than pork ear\n- Duck bun: Was OK as appetizer\n- Guotie (dumpling/gyoza in japanese): Was OK\n- Beef noodle soup: Was delicious. I love the broth. The broth wasn't as thick as ramen broth, which I normally prefer, but it was tasty!\n- Wantan noodle soup: The noodle and soup were also tasty but wantan was so so."""
b'lon-mens-noodle-house-berlin',3,b'2014-09-12',"b""This noodle house in Charlottenburg has a lot of competition in the form of elegant looking restaurants all over the street. Yet this low-budget Taiwanese restaurant stands its ground, it is frequently visited and recommended quite often. A food blogger like me now has the duty of finding out why.\nI had a good seat on the street and ordered a noddle beef soup. In short, it lacked a little bit of flavour in my opinion. Sure, I could make up for it with soy sauce and these super spicy red sauces that you find in every chinese restaurant. Yet, something was missing. I cannot name anything particular, it was just the overall image. But I didn't want to sound too harsh, it is still a good choice. And what I want to underline is the fact that a little too less flavor is still hundred times better than artificial flavor. I think you agree with me, at least on that regard\n\nfurther information under:\nhttps://www.facebook.com/pages/Food-Wonder-Berlin/1467512866851370?fref=ts"""
b'lon-mens-noodle-house-berlin',5,b'2015-10-29',b'Really authentic place with great noodle soup and dumplings. Incredibly nice owners. Tastes just like in Taiwan!'
b'lon-mens-noodle-house-berlin',1,b'2014-07-26',"b""I ordered duck with vegetables and noodles, it was a REALLY small portion and there were no veggies except lettuce, i was expecting way more form that place than what I got. My boyfriend got beef noodle soup and wasn't satisfied with either.\nIn comparison to other asian places, you don't get enough food for the price."""
b'lon-mens-noodle-house-berlin',5,b'2015-08-19',"b'Real food, no bullshit! Often very busy, but its worth the wait ( chairs line up outside, so u can sit an wait for a free table) friendly staff, very laid back atmosphere. Good homemade food for really good prices. Soup was awsome, dim sum was awsome!'"
b'lon-mens-noodle-house-berlin',5,b'2014-10-22',"b""This is the best (by far) and most fairly priced Taiwanese/Chinese noodle/soup place in Berlin. I've tried many others and this place remains my number one choice. You will see why when you see the gigantic pots where the broth simmers for hours for the right consistency. Great choice during Berlin's unfriendly winters (but I go there in summer too!)."""
b'lon-mens-noodle-house-berlin',1,b'2016-10-16',"b'I am extremely disappointed with the food & service tonight. First of all, the old men who took our order was pretty rude. I asked what the difference is between the no.2 & 15. Anyhow, he raised his voice and cut me off completely. Then I said to myself:""some places which serve awesome food just don\'t give a f&$k on the service side, maybe the food will make up for the poor service "". NO! That didn\'t happen. My boyfriend had so called Taiwanese beef noodle soup. The broth taste like water mixed with a bit of soy sauce, beef slice has not much flavor plus they were chewy. I ordered the crispy duck with dry noodles. Duck was nice but balance isn\'t quite right in the sauce. Oh we also ordered the wonton in chilli oil - again weird sauce. Last but not least we also ordered the buns. Omg... this is probably one of the worst meals I have ever had. I also have serious doubts whether this so called Taiwanese restaurant is run by Taiwanese...'"
b'lon-mens-noodle-house-berlin',5,b'2015-04-22',b'Awesome place with perhaps the best snd most interesting food on the affordable level. Try the dumplings or a soup!'
b'lon-mens-noodle-house-berlin',5,b'2013-09-18',"b""Amazing authentic Chinese cuisine. Had the pork knuckle noodle soup, roast duck dumplings and roast duck bun. So delicious I can't stop thinking about this establishment . Now I  am in Miami longing for more. When in Berlin you must try this Noodle House."""
b'lon-mens-noodle-house-berlin',4,b'2013-01-05',"b""After more than a week of European food, this was ALL I wanted in Berlin! The place was tiny, but the service was fast and friendly. Our noodles came quickly and had piping hot tasty broth with plenty of beef slices. I wish the noodles themselves were a bit thicker, but really, that's just being nitpicking, especially considering how cheap they were."""
b'lon-mens-noodle-house-berlin',2,b'2015-08-12',"b""Having sampled similar fare in Taiwan, mainland China, and Southern California's San Gabriel Valley, I have to report that Lon-Men's Taiwan-style noodle shop is not all that great. We had a pork-chop rice place, marinated-beef rice plate, fried dumplings, and vegetables. The dumplings were the best, but none of these dishes was special. The interior was hot as Hades (sidewalk tables were filled up), and the staff and owner tried to make the two of us move from a roomy table for 4 to a tiny table for 2--very annoying when there were many empty tables in the place, and when two other tables for 4 were occupied by lone diners (we declined to move but promised to do so if the place filled up, which it didn't). No reason to return, especially with other Chinese restaurants on the street looking more promising."""
b'lon-mens-noodle-house-berlin',5,b'2013-11-05',"b""Disclaimers: i am chinese, but fam is from HK so my preferences tend to lie in canto food. \n\nif you order exactly this: 1. Crispy duck buns 2. spicy wontons 3. beef noodle soup you will love this place! \n\nTried the soup dumplings - they are just dumplings, no soup like traditional XLB has. small size soup was perf for me, the bf also had the small size, and he's a large german, so with the small soup + dim sum bits, you're good and about to be very full!"""
b'lon-mens-noodle-house-berlin',5,b'2014-09-07',"b""I stumbled upon this hole in the wall the other day. Seriously great place given the low prices and great tasting food. Try the noodles with seame and peanut oil. It's seriously delicious!  The hot and sour soup was great as well. Can't wait to go back!"""
b'lon-mens-noodle-house-berlin',4,b'2011-07-27',"b""have eaten there about ten timesalways very good food.everything except the spring rolls, which taste JUST LIKE the frozen ones you buy at all the Asian markets here, which is shocking considering the dishes are so delicious.but everything else if very good!!! and the service is very nice tooi'm glad its not so close to my house or i would be eating there every single day cause its also very inexpensive!!"""
b'cha-for-tee-berlin-5',5,b'2017-05-24',"b""This food is delicious! Never heard of such a place before, but was simply walking by as I had to wait an hour for my appointment at the Zullasungstelle down the street. Walked in, met a very friendly staff that recommended me the Beef dumplings, and I also ordered the pumpkin/pea dumplings. I'm literally just through the pumpkin/pea dumplings right now and realized I had to write in Yelp asap about these guys. \n\nIn the picture is the beef dumplings only (b9 on the menu I believe) as I was starving and chomped on the pumpkin/pea set immediately. Highly recommended and I'll be back here even without an appointment at the Zulassungstelle! :-)"""
b'cha-for-tee-berlin-5',4,b'2017-08-27',"b""Set in a beautiful part of the Kreuzberg area called Bergmannkiez, this neighborhood eatery provides delicious dumplings and relaxing atmosphere. Whether you decide to sit outside on the street and watch the passers by or inside, you'll surely enjoy anyone of Cha for Tee's broad menu of meat-filled and vegetarian dumplings.\n\nI went with an appetizer of pork wanton soup, which really hit the spot. Later, I hit the pork dumplings with cabbage and coriander. It was quite good--not the best dumplings I've ever had--but definitely satisfying enough and well worth the price.\n\nBut the real piece de resistance of the joint is the desert. I got the pastry dumplings (set of two) which came I are with coffee out on the street-side tables.\n\nAll and all, it was a perfect way to spend a late Sunday afternoon."""
b'cha-for-tee-berlin-5',3,b'2017-07-26',"b""If you are craving dumplings or some semblance of Chinese food, this place is fine. They have a homemade chili oil sauce that I liked. The dan dan mian was tasty, but it lacked the boldness that I am used to. Xiao long bao was a disappointment --flavor was decent, but most of my soup dumplings didn't have soup. Ma la ro was acceptable.\n\nIf this is your only option for Chinese, you'll be fine. Good service, nice ambiance and plenty of seating on a quiet street near templehof. It was a very pleasant experience nonetheless. CASH ONLY."""
b'cha-for-tee-berlin-5',4,b'2017-10-17',"b'The place is in a very cute area~there are many different kinds of dumplings here, and they are colorful! Good dumplings!'"
b'cha-for-tee-berlin-5',5,b'2016-11-07',"b'This place is so cute. And super tasty. We tried the green bean appetizer and several of the vegetarian and pork dumplings. All are highly recommended- especially the green beans. The tea selection was crazy. The only draw-back was that the dumplings take a while to steam. We ordered another round after our first and then one more for dessert and ended up staying quite a while, even for European standards. But the atmosphere is nice so no real complaints here!'"
b'china-city-berlin',4,b'2016-12-31',"b'For Chinese Food in Berlin on New Years Eve, without reservations, this was a solid choice.  Service was fast, the menu was extensive, and the dishes I ordered were perfect.  It\'s a large ""hall"" style Chinese restaurant, with a lot of tables, and a few smaller seating areas built inside, but it wasn\'t too noisy, and didn\'t feel cramped at all.\n\nI\'d definitely go back if I wanted Chinese food and were in Mitte.'"
b'china-city-berlin',4,b'2016-08-04',"b""I am not really a Chinese enthusiast, but the food, service, and location is good. I ordered the mini vegetable egg rolls, fried noodles with chicken, fried noodles with beef, chicken, and another meat that I can't remember, and fried rice.  I would definitely stop by again if I were in the area."""
b'china-city-berlin',5,b'2016-06-04',"b'The most authentic Chinese restaurant I found so far in Berlin, should not be missed for ones looking for real Chinese foods but western Asian.'"
b'china-city-berlin',4,b'2015-05-19',"b'As a suggestion from one of my co-workers in Berlin, I ate here with my boss during a business trip to Berlin for dinner.  What a great choice!\n\nThe service was fast, the food was delicious and the atmosphere was okay.  Plus it was in walking distance from the Courtyard Marriott where we were staying.\n\nAnother place on my list when staying in Berlin.'"
b'china-city-berlin',3,b'2015-03-27',"b""Lots of options but the quality isn't that great. The staff is helpful. I do like the ambience. Spacious. I got the fried noodles with chicken, beef and vegetables. It was a bit too oily and not all that flavourful. For what you pay you can get better portions elsewhere."""
b'china-city-berlin',3,b'2016-03-15',b'Too much MSG and the green peppers tasted moldy. might have been my taste buds so I give three stars. overall quite generic.'
b'china-city-berlin',1,b'2014-06-15',"b""Avoid at all costs if you don't to be treated as an intrusion rather than paying customer. I usually trust Yelp reviews because I know the reviewers care about great food as much as I do but this time I totally disagree with previous reviewers.\n\nWe chose this restaurant due to its closeness to our hotel rather than one with better reviews a distance away.  From the minute we entered I have never encountered such disdain, rudeness and lack of interest on behalf of the restaurant staff.  After 10 minutes after seating we still had not been greeted at table even though only 3 tables filled in restaurant.  Eventually got attention of waiter and the evening went down after.  His attitude was downright hostile - could it have been because we spoke English and not German? We were  a diverse group with Malaysia, Indonesia, Indian and US represented out to have a nice business dinner.\n\nNow the food- pan fried dumplings okay, soups poor. Mains- crispy duck in Szechuan sauce & prawns in paprika-pepper both 3.5 stars.  Fried fish filet with mushrooms - no flavor & no fish!  Sweet & sour pork - 2 stars.\n\nDecor- dated tacky Chinese decor with abundance of dirty/dusty fake flowers everywhere.\n\nAll in all- would have give 3 star but cannot tolerate or accept such rude and indifferent wait staff."""
b'china-city-berlin',5,b'2013-01-24',b'Very good Chinese restaurant! Cook very fast and delicious! There is always a lot of visitors ... Very often it eat and enjoy!'
b'zhong-hua-berlin',5,b'2017-07-24',"b""The food and service were both outstanding  I highly recommend this place. \n\nIt is a quiet little restaurant with a relaxing atmosphere. The service was great. They brought our dishes out on a warmer so we could take our time eating and it never got cold. \n\nThey have a great selection of dishes and drinks. So if you're looking for a place with great prices and great food, this is it!"""
b'zhong-hua-berlin',4,b'2015-03-31',b'Good pricess and good chinese food. I have only went there for a take-away meal. Perfect for that.'
b'zhong-hua-berlin',5,b'2013-03-08',"b'We go here almost every week since we have moved in this neighborhood. The typical decorated spacy place is purely family-driven, owner Si Mei is very very friendly. The food is mandarin cuisine, just excellent and prizes are absolutely low. My recommendation is the hot plate with prawns.'"
b'feedback-berlin-5',5,b'2017-09-30',"b'very delicious! especially all kinds of local Cantonese style DIM-SUM, which stands out among other chinese restaurant~'"
b'feedback-berlin-5',5,b'2016-02-25',"b'Like just : AMAZING ! \nonce you go there ...you\'ll just wish /want to move to Berlin just to be able to try all dishes EVERY DAY !\non top of being delicious they are decorated in such an exquisite and elegant way that can only assure you ""you won\'t be disappointed""\nhope you will all enjoy as much as i did. definitely recommendable! \nservice is super sweet, the place has a great decoration, all is very clean\nmy best advise is : GO ! GO ! GO!  TRY! TRY!'"
b'feedback-berlin-5',5,b'2017-07-06',"b""Visiting from New York City  for only five days and was lucky enough to be brought to this exquisite restaurant by my friend Jake. Better than any of the restaurants back home - freshest flavors and most delicious combinations I've encountered. Tofu has never tasted so good - whether quickly deep fried or saut\xc3\xa9ed or smoked. Shumai and wontons were perfect and light and wasabi shrimp out of this world.  And how can a humble cucumber salad be that amazing?\nGracious service; beautiful outdoor setting, lovely bottle of Albari\xc3\xb1o and above all scrumptious food. A must."""
b'feedback-berlin-5',3,b'2016-12-09',"b""Nothing special. It's pretty much your average Chinese place, but a bit more expensive. The dim sum is better than the Hauptgerichte."""
b'feedback-berlin-5',1,b'2016-04-02',"b'Really confused by the reviews and I am not even a foodie.  I had their version of Kung Po chicken and it was almost inedible and the dish was about 50% oyster sauce with very little meat.  They do have a nice outdoor eating area if you just want to have a beer, but I would stay away from the food if you are remotely used to real Chinese food.'"
b'lucky-star-berlin',5,b'2015-05-23',"b""GREAT FOOD! I've been here twice this week, once because I needed soup for a stupid cold. Twice, because the soup was amazing! \n\nGet the wan-tan suppe with pork. It's bursting with delicious wan-tans stuffed with minced pork and scallions, fresh veggies, and yummy broth. \n\nThe restaurant can be a little empty early on, but ignore it because the food is SO GOOD. The service is fast and friendly.  I hope to come back one more time before the end of this trip, to try the spicy vermicelli noodles with pork."""
b'lucky-star-berlin',3,b'2016-11-09',"b""We had a craving for hot pot, so we crossed our fingers and looked for the closest place in Berlin. Lo and behold, it was less than 0.3km away so we tried it and were incredibly satisfied when we left.\n\nWe tried the spicy and Chinese herbal soup bases, and thought it tasted slightly bland and not as spicy. However, we satisfied by how cheap it was for all-you-can-eat (13.50\xe2\x82\xac per person). The downside was that water and tea were extra charge. \n\nThe downside was some of the meat wasn't as fresh as we had hoped. The tripe and prawns looked dodgy so we opted for vegetables and beef, which were fine."""
b'lucky-star-berlin',2,b'2017-02-01',"b""Fairly good food and experience, service was friendly. My duck was tasty. Unfortunately I woke up at about 2am with MSG head-ache and didn't get back to sleep for the rest of the night. They do mention that they use MSG in their menu, however if you're not used to eating I'd recommend staying well-clear of this place, because they obviously apply it by the truckload. Otherwise, if you're immune to the effects of MSG, I heartily recommend it."""
b'lucky-star-berlin',4,b'2017-01-18',"b""If you feel like warming a frozen body with a yummy hot pot, this is a great place. They have an unlimited all your can eat hotpot deal. It's definitely worth money."""
b'lucky-star-berlin',3,b'2016-12-04',"b'People seem to come here for the hot pot. We ordered from the menu and were deeply disappointed. Being Chinese myself i have high standards for Chinese cuisine and low tolerance for dishes seasoned with supermarket oyster sauce and the like. The sauce for the mapo tofu was definitely out of a can, and the sauce for the garlic eggplant as well. The dumplings were good but frozen industrial. This does not apply for the quality of hot pot, which I have not tried.'"
b'lucky-star-berlin',4,b'2016-09-26',"b'Hot pot is quite ok.  Variety of hot pot dish is not so much, but still quite authentic hot pot! Recommended!'"
b'lucky-star-berlin',4,b'2016-01-09',"b'Had the Hot Pot here, it was pretty good.  Menu was pretty good as well.  Have gone back.'"
b'lucky-star-berlin',4,b'2015-05-01',"b'Been here at least 3 times already. Good interior design, tasty food, friendly staff. Recommeded!'"
b'lucky-star-berlin',4,b'2015-10-28',b'Mix dim sum is fresh and tasty. The location is also very good. Very near the U-bahn station.'
b'lucky-star-berlin',3,b'2012-02-24',"b""Casual dining, Chinese restaurant located a short walk up the road from the Friedrichstra\xc3\x9fe rail station in Mitte (~5min walk). \n\nMenu includes a range of typical Chinese dishes, but the real attraction is their 'hot pot' specials where they set up a simmering pot of soup (you can get the soup as mild or spicy as you like) on a burner in the middle of the table with a variety of seafood, meats, vegetables and noodles to cook at the table. It's the perfect way to warm up on a chilly day! Prices for the hot pot combinations are very reasonable, making this a good value and fun way to share a meal with a group \n\nI have not tried many of the items from the regular menu, but did order their noodle soup for lunch once - I was not particularly impressed by it. Stick to the hot pot if you feel like a warm soup/noodle type of meal. \n\nThey also have a small range of dim sum that are quite tasty bites. I like making a meal of it by ordering a few different items. Depending on how hungry I am, I can order more or less. My favorite here is the har gaw (steamed shrimp dumpling) with a nice dip in chili sauce before popping into my mouth."""
b'lucky-star-berlin',5,b'2013-09-29',"b'OMG, food coma, reminds me of my days in China. Just the variety of sauces and quality of meat a tick below CN level. Actually surprising, but local food is maybe always best.'"
b'lucky-star-berlin',5,b'2012-07-12',"b""This was an excellent Chinese restaurant we happened upon our last night in Berlin.  Although we each had an entree (mine was actually not Chinese, but rather a curry - don't ask), we'd shared an assortment of dim sum (10 pieces).  They were excellent!  While both of our main courses were good, we'd eaten so many dumplings (and that's what we like the most, anyway), that we would have preferred just sticking with the dim sum for our whole meal.\n\nI also had a mango lassi (I know, also not Chinese), that was very good, though not as good as Zum Moghulhof in Vienna (home of the Best Mango Lassi known to me).\n\nI would definitely return to this restaurant for the dim sum, and the friendly service."""
b'lucky-star-berlin',5,b'2014-12-11',"b""I was with a couple of buddies of and we happened to stumble at this AYCE place at Oranienburger Tor.  This place is honestly fantastic; we had heaps of fish, meat and delicious broth. I've gone hot pot hopping in Berlin, and I think this is genuinely one of the best places in Berlin from a hot pot perspective. I would definitely go again with my buddies sometime soon!"""
b'lucky-star-berlin',4,b'2010-01-24',"b'Fun place for a group of friends. Pretty authentic Chinese hotpot with choices of soup bases - ranging from mild to very spicy.\nEat as much as you want for a fixed price with a selection of meat/seafood and vegetables. Choices could be better - e.g. different meats, veg etc.\nOverall, great value, nice surrounding and fun. Was pretty stuffed at the end of it so make sure you have empty stomach to get the most out of it!'"
b'lucky-star-berlin',4,b'2008-12-09',"b""This place does an unbeatable Sichuan hotpot (or steamboat) for 12.80 Euro for all you can eat. The stocks for the steamboat are pretty authentic although I didn't agree with the peanut dipping sauce too much. There are 3 platters that come with the steamboat, a mix of vegetables and noodles, a mix of fish and cow belly (which is much nicer than it sounds) and a meat platter of chicken, pork, beef and lamb. All of that goes into the hot boiling stocks and then you stuff your face as much as you want. Watch out for the dark Sichuan stock - it's apparently a bit too fiery for some people though it was quite tame for me. It all sounds good but after the second round, it gets a bit same-ish and one can end up rather bloated. But it is still a fun night out and a great economical place to take your friends for an unusual dinner!"""
b'lucky-star-berlin',4,b'2012-09-12',"b'Was einem am Lucky Star zun\xc3\xa4chst auff\xc3\xa4llt ist die tolle Inneneinrichtung mit einer Kombination aus chinesischen Elementen und deutschem Stuck die sehr ansprechend wirkt. Als zweites fallen einem die sehr g\xc3\xbcnstigen Preise auf. F\xc3\xbcr einen Mittagstisch mit Suppe & Gericht bezahlt man ab 4,90EUR was wirklich sehr g\xc3\xbcnstig ist. Die Suppe (Sauer-Scharf-Suppe) war sehr lecker und auf jeden Fall selbst gemacht da sie sich sowohl farblich als auch geschmacklich von den 08/15-Suppen bei den ganzen Vietnamesen unterscheidet. (Die Besitzer des Restaurants kommen alle aus S\xc3\xbcdchina.) Das Hauptgericht (Schwein mit Sellerie in Austernsauce) war vielleicht etwas klein. Was aber angesichts der 4,90EUR und der vorhergegangenen Suppe echt in Ordnung ist. Kurz: ein Lokal dass man zum Mittagstisch uneingeschr\xc3\xa4nkt empfehlen kann!'"
b'nin-hao-berlin',4,b'2011-10-14',"b'Very tasty and reasonably priced.  Cosy, authentic chinese decor and music.  Very large variety of dishes on the menu, but limited beverage list.  Definitely going back!  Would highly recommend when you are craving some high quality chinese food!'"
b'nin-hao-berlin',3,b'2016-04-03',"b'In general, the food tastes fine, not really impressive but fair. If you want to have ""all you can eat"" hot pot, this place actually I feel much better than another one called Lucky Star which is also located in Berlin near U bahn station- Oranienburger Tor. With similar prices, here there are much more choices, I was surprised that they even offer scampi and mussel! Also more vegetables and the most important things is their stuff is much nicer than another. Here you go to pick whatever you like and as much as you can, but the stuffs at Lucky Star serve for you but always make you wait for long time and bring just a little no matter how many people you have, so I will definitely suggest you to come here rather there.'"
b'nin-hao-berlin',3,b'2014-05-13',b'Can be a Good choice for the chinese cuisine lovers. I ate a kind of noodle and it was OK. Good location and reasonable price by the way.'
b'nin-hao-berlin',3,b'2011-05-24',"b'To order their speciality-Hot Pot- is experience and food is good.Interier is not charming and service is slowest I ever experienced( for example when fire at HotPot dies and you would like to call service to make it work again...or even order one more drink) ,but otherwise still nice people and dog friendly place.'"
b'rice-queen-berlin',5,b'2016-02-06',"b""My favorite meal in Berlin! Very affordable, and very tasty. \n\nKind staff, quick service, lovely atmosphere.\n\nEntrees: #52, crispy duck, is to die for. \nveggie/vegan: many options, my friend got fried tofu with noodles and said it was great\n\nAppetizers: fried wontons are AMAZING (not huge portions, so if you're hungry get a few...they're only a few euros). The vegetarian spring rolls are also great."""
b'rice-queen-berlin',2,b'2017-08-10',"b'This place used to be so good. Now the service is very poor, and the dishes bad quality. I used to come here all the time, but now I find there are much better places in this area. i have a pet peeve for restaurants living off of ""former glory"" and getting worse in service and quality.sadness.'"
b'rice-queen-berlin',2,b'2017-02-04',"b""Nothing was tasty. The lime chicken was inedible; the meat felt like it's been boiled dry. The gado gado wasn't a gado gado; there was frozen boiled carrots and peas in it.. . Everything tastes like cheap sauces from the Asia shelf at the supermarket. Nothing is fresh."""
b'rice-queen-berlin',4,b'2015-07-30',"b""Such a pleasant surprise last sunday dinner\n\nI honestly didn't have so many expectations looking at the price of the food which is relative cheap, but the dishes were simply well done, good quantity, delicious taste and pretty good varieties of choices\n\nI took a chicken dish with Sumatra sauce with peppers, my friend took the duck. The chicken was well cooked the spicy was balanced the coconut sauce was not covering everything like sometimes happens with this kitchen type; the duck crispy and the side dish was made up of vegetables and a little sweet sauce\n\nI think the fortune of this place at the moment is the a capable chef. You could cut the chicken with the fork\n\nThe place inside is nice; there is also a more elevate space for a couple of tables in the end of the room\n\nI'm sure I will be back here\n\nUPDATE 19/09/2015\nSince I recently found this place I've been here 3 times (please don't go to imbiss so frequently!), trying different dishes, always with an excellent service"""
b'rice-queen-berlin',4,b'2016-06-12',"b'Very good value! Cheap price and tasty food. Cozy restaurant, veeeery friendly waiters! The two of us ordered the snack plate as a starter, the black dragon and 4 small bowls (spicy fish, Sumatra tofu, rice and mango salad) as a main. Everything was delicious (especially the snack plate, sumatra tofu and black dragon). Good portion size! \nWill be back for sure :)'"
b'rice-queen-berlin',5,b'2015-11-21',"b""Absolutely loved this place. First off, we were sat right away, which is a good start. We did come on a Saturday, and it was fairly busy. I love that you have the option of ordering smaller, sample sized portions. It gives you the opportunity to try multiple dishes if you can't decide on what you want. We decided to start with Gado Gado, and (two) fried pork dumplings. This was my first time trying Gado Gado, and though I am not usually a fan of tofu, I really enjoyed it! And for only 3 Euros, it was definitely worth it. The dumplings were also great. I liked that they were pan friend, rather than deep fried. For mains, we ordered the Peanut Duck and the Lime Chicken. Both were delicious. Good presentation as well. My one complaint would be that the duck was slightly overcooked, which made it a bit chewy.  \n\nOverall, the food was very tasty. Service was fast and friendly. Price is very reasonable. I am excited to go back, and next time, try a couple more dishes out."""
b'rice-queen-berlin',5,b'2016-06-15',"b""Ordered the normal chicken nudles and the duck with black pepper sauce&rice and couldn't decide which one was better. Also the service was great!"""
b'rice-queen-berlin',1,b'2016-06-24',"b""This place is terrible. Why did I believe the yelp reviews? The food is not fresh nor good quality and is masked in pre-mixed sauces, over fried in old oil and served in small cheap portions - reflecting the quality. The chicken looked as though it was breed on hormones and pumped with water and starch. I don't usually bother to write bad reviews but I feel stupid for going here and want to warn others against it. Tourist trap. Bad."""
b'rice-queen-berlin',4,b'2013-07-09',"b""Given the name of this restaurant, I am sure that plenty of people have come here to have a juvenile moment. Anyway, my companion and I tried this one evening, and we were pleasantly surprised. After all, I have this idea that as Berlin has plenty of Asian restaurants, it cannot be the case that all of them are good. So perhaps there are more bad restaurants than good ones. This is coming from someone who is still surprised to see Thai and Vietnamese and Japanese cuisine in one roof.\n\nAnyway, like I said, our food was rather good. And given the price, I expected something bare-bones, but what we got were rather swanky. I ordered the Sumatra duck, and it was said to be rather spicy. Beware of the red chilli peppers; they really are hot. My companion ordered the spicy duck, which was more a hot and sour sauce. Both came with rice. And we washed it both with iced ginger tea. \n\nOverall, I think it was a good choice. I'd be more than willing to go back here again when I have the chance."""
b'rice-queen-berlin',5,b'2014-10-07',"b'MY ABSOLUTE FAVORITE RESTAURANT!\n\nBest food, friendliest stuff, beautiful atmosphere, fair prices...always.\n\nTry the chicken satay, the chicken wings, black dragon, the mango salad or peanut tofu... all at once! (there is an option to try several dishes in smaller bowls instead of only ordering one big one) \n\nAnyway, enjoy! :)'"
b'rice-queen-berlin',3,b'2014-11-02',"b""Aside from the creepy, questionably non-PC name, this place was aight. I like that in the menu, they specify what is in all of the sauces they use, since usually in an Indonesian or similar restaurant, I am not too familiar with the types of sauces they have. Other than that, I didn't think this restaurant offered anything too unique. The food was just ok and will do if you are craving Indonesian food. Service was again, just ok. The atmosphere was comfortable, but I honestly am not that convinced to come back again."""
b'rice-queen-berlin',5,b'2014-02-06',"b""Amazing, this place was so cute and so good.Service was great and the courses were large. Note-if you take a rice table which is cool because you can share, the plates are really small..so if you are on a budget go for the bigger plates.. Would really recommend for a nice night out with good food..Have been there twice and I really think you can't go wrong...Delish!"""
b'rice-queen-berlin',5,b'2016-02-22',b'A great find on a rainy night. Delicious food with authentic flavours for the right price. Very friendly and quick service.'
b'rice-queen-berlin',5,b'2014-01-01',"b""Service & Atmosphere: Very friendly and prompt service. I love how this restaurant is busy but the good kind where you can still hear your own conversations and don't have to wait long for food\n\nFood: We ordered the nasi goreng and 2 small dishes and a side of plain rice. The nasi goreng came as a massive serving and it tasted great and authentic. There is this section at the back of the menu, where instead of ordering large mains, you can try mini versions of them to try a variety of dishes. I ordered the spicy fish which was not really spicy but delicious. The fish fillets were fried!! The second dish was chicken with sumatra sauce which is a coconut milk sauce with spices. They were very filling! \n\nDrinks: A large variety but I ordered a pot of Jasmine which was perfect.\n\nPrice: I don't know the exact price but it was definitely worth it. The mini versions of main dishes were about $2.90 each? Which is great if you want to try a lot of things and works out to be a similar price as a main!\n\nIn short: Definitely recommend this place!!"""
b'rice-queen-berlin',2,b'2014-11-30',"b""Average, didn't know how it deserved the 4.5 stars. We all ordered different dishes with entr\xc3\xa9e and from five people had no positive feedback. Give it a miss"""
b'rice-queen-berlin',5,b'2015-01-17',b'We tried the vegetarian food and it was really good. I had the tastiest Tofus ever and I will definitely come again.'
b'rice-queen-berlin',5,b'2014-07-23',"b'The food here was completely delicious, we were able to share a few small options between 3 of us, very tasty. The drinks are reasonably prices, and the atmosphere and service was very good!'"
b'rice-queen-berlin',4,b'2014-04-13',b'We really liked this place. The atmosphere was great. The waiter very friendly. The prices were good and the appetizers out of this world.'
b'rice-queen-berlin',4,b'2010-08-12',b'Good Indonesian food here. I tried the rijsttafel (rice table) and it was very good. Lots choices to mix and match with just the right amount of spice. Prices are very reasonable to boot.'
b'selig-berlin',5,b'2017-06-10',b'Prima!! \nOne of the best Chinese restaurants in Berlin!\nThe waitresses were very nice too.\nWe loved it!'
b'selig-berlin',3,b'2016-02-11',b'More like 3.5 stars but I think this place is a pretty decent chinese restaurant with great service and nice ambience\n\nThe place is smaller than I thought and there might be a bit of a wait if you go there during peak hours. \n\nFood was decent. \nThe spicy chicken was a bit too small with too many peppers and not so much chicken yet the Portion is generous. The \xe5\x9b\x9b\xe5\xad\xa3\xe8\xb1\x86 was weird. Not really like what I have in china or the US. Mapo tofu was on point but lacks wow factor\n\nsuper friendly service and Free rice/tap water :)\n\n-1 stars for not honoring yelp offer and for having a lot of promos/campaigns yet servers seem to know nothing about those and the campaigns themselves are ambiguous'
