biz,ratingValue,datePublished,description
china-restaurant-fu-long-berlin,4,2015-07-24,"Great food! Really nice staff, the waitress gave my boyfriend and I free fortified wine at the end.

One thing- yelp says it is 4 euro signs when it is SO CHEAP! Like, 5 euros for an entree and a side cheap. Please change this yelp!"
china-restaurant-fu-long-berlin,4,2015-07-24,"This is the place for good Chinese food at low prices. They even gave us the lunch special price at dinnertime, and complimentary after-dinner drinks. Knocked my socks off. I would say to you: go for it. Go. Tasty stuff."
toca-rouge-berlin,5,2012-07-17,"This place was recommended by the place we're staying and it was an excellent recommendation.  It is more of a fusion place than a traditional Asian resturant.  So while in yelp it is called ""Chinese"" you won't be finding mapo tofu or other traditional things or even bad western-fied things.

The dishes all have creative names and interesting references.  They should have a contest about them!  There are yummy starters like the pumpkin soup with shrimp (The shrimp are amazing by the way). Or fried dumplings (they call them dim sum, but don't expect and carts here,) on what appears to be either melted ice cream or yogurt.  Something bizarre that shouldn't be good but is!  I also tried the seven minutes of pleasure, which is almost large enough for a main, that evokes memories pleasant memories and good taste sensations.

The mains are also just as creative and interesting.  Like spicy chicken with Szechuan pepper.  While it doesn't have a lot of that lovely/deadly/numbing ingredient it is there, so points for them.  The beef with sweet potato is amazing as well as the shrimp dish whose name I can't remember.  but it is served with a mango and tomato side that is very well done.  All the mains we've tried are creative and cooked perfectly with good skill.  

A tip, get the ""best"" house wine, it is a very nice tempranillo and priced nicely.  the service is attentive and friendly.  Small, so get there early.  

Really, I feel this place is four and  half stars, but the disco bathroom buts it over the top!!!"
toca-rouge-berlin,3,2015-09-06,"Very artisticly decorated place probably great for small eats and drinking. Dishes are created with thoughts and named impressively and associated with Chinese artists: CHUNG KING EXPRESS, named after the same movie, WANTEN WITH CHICKEN AND PRAWNS SERVED IN HOT SOUP.  GONGLI´S BOAT (named after internationally renowned movie star巩俐) it's FRIED DIM SUM WITH PRAWNS AND CORIANDER CREAM. And MULAN MILAN VERSUS SHE-RIMP. So you get the idea

The interesting appetizer I ordered was  DEEP THROAT AVOCADO: KING PRAWNS WITH AVOCADO ON RICECAKE WITH MAYONNAISE AND WASABI. The visual delivery is fine.  However the favor doesn't come up to the uniqueness of the ingredient choice. It's a bit dry due to the rice cake,  even the moisture from avocado and wasabi paste didn't help. 

Overall, the food is not bad. They are trying hard.  I may go back again to try BRUCE LEE,  OX CHEEKS SALAT IN FINE STRIPES WITH APPLE CUCUMBER AND THICKNESS VINEGAR MARINADE. Or just have a drink in their trendy dining lounge."
toca-rouge-berlin,2,2016-04-30,"Went to Toca Rouge for the first time today.

food gets 3 stars.
Service gets 2 stars at most. Stressed out with no reason (the place was empty as we came in) 

The place where they have so much customers through tourists that they just dont care if ppl are feeling welcome at all. 

And after paying the bill you only leave tip coz ""you kind of have to"" and go out disapointed"
toca-rouge-berlin,3,2014-07-01,"I expected chinese food.its not at all.... ordered pekingduck,pumpkin soup,something lip(sichuan spicy), lamb something. Taste is not bad not good. 

Its fusion food that  taste ok.
Pumpkin soup was good. 
Peking duck roll was soso. 
Main dishes was all soso. 

Maybe i expected too much.. 
I love chinese food and i lived about 10 years there.
And if this restaurant is in china. Will close very soon.
But maybe good taste for german.

But my.germam friend said:
Good atmosphere, nice price, good starter
Soso maindish."
toca-rouge-berlin,3,2014-03-22,"It may have been the positive reviews that raised my expectations, but I found the whole experience to be pretty average.

I arrived on a Wednesday night and it was packed, elbow to elbow. I don't really mind that (I'm pretty used to small spaces and quite a lot of chatter around me). This is just a note to the people thinking of dining here, that regardless of the day of the week, you may or may not get a table unless you have a reservation.

The service here is okay. Nothing spectacular, and there was a bit of a mix-up where a beer my friend ordered went to the table next to us, but hey, things happen.

I guess the thing that just left me bored was the food. The rice cake soup (Green White Pool) we ordered was kind of bland and salty. My pork entree with the goji berries (Yasming Dynasty) was okay. The mango salsa that it came with was tasty but the pork was a bit too chewy and the goji berries didn't actually enhance the flavor as much as I wish it had. My friend's fish (Mao's Darling) was also bland but somehow compensated by the salty sauce. I wish it was a bit more balanced. The dessert (Sticky Orange Love Pudding) was good but I felt could be recreated at home after a trip to the Asian supermarket.

I did enjoy the disco lights and the random hip hop playing in the bathroom though. 

Overall, nothing wrong with this establishment. If I do end up going back sometime, I'll try some of the other dishes and see how they are. It just wasn't a wow experience for me."
toca-rouge-berlin,4,2014-08-02,"Toca Rouge is classy.
The restaurant is intimate with its dark decor, stylish, the food is well presented, and the pricing is perfect for what you get. I always order the same thing when I go - The Red Honey Blonde I think it is called. It is a beef and sweet potatoes dish. I am in love with this dish. My girlfriends ordered an array of appetizers and they were all delic.! The only thing they could work on is the staff. The waitresses could smile or be a bit more engaging. I find myself returning again and again to Toca Rouge since it is delic., fresh, flavorful, unique, and a great place to meet up with a very small group of friends or have a romantic dinner."
toca-rouge-berlin,5,2015-08-03,Came here after we couldn't get a table next door. W. O. W. It was amazingly good. Such interesting flavours. Must return to try more of the menu. We had the beef with sweet potato which was my favourite and the duck. Terrific Riesling as well.
toca-rouge-berlin,4,2015-10-20,Very special atmosphere and delicious food. I have been here a couple of times and never got disappointed. The service is good and attentive. I would not recommend this place to big groups as it is a small restaurant. Group of four is good though. Loved the banana dessert cake.
toca-rouge-berlin,3,2014-06-19,"Meh. 

This place is a gimmick, from the decor, through the dish names and all the way to the toilet. 

The food itself was decent, nothing special. Reasonably priced, but they seem to be repeating themselves with different dishes having the same sidings and garnish. 

The mood is very modernish and hip, but as far as eating goes, you'd enjoy one of the simpler Vietnamese places in Mitte much better."
toca-rouge-berlin,5,2011-09-04,"In coming to a foreign land, even one as close to the UK as Germany, you kind of feel a bit stupid for going to the kind of restaurant you'd get at home. We ummed and ahhed over the idea of getting Chinese food in Berlin, wondering, what *is* the German view on this type of cuisine? How will it taste? Are we running a risk?

Pah! One look at the menu which resembles the opening credits of the Star Wars movies and we were convinced this was the right place to eat. And I can safely say this was like no Chinese food we'd ever experienced before. An ice cold Tsingtao and a plate of veggie dumplings, steamed pak choi and sticky rice, consumed alfresco on a balmy Berlin evening... I was happy indeed. The sauce was fragrant, the pak choi not soggy in the slightest and the dumplings themselves were tender, crisp around the edges and packed to the rafters with greens and fresh delicious veg. This felt wholesome and indulgent at the same time, and that's not an easy combo to achieve.

Unfortunately, we didn't do what we were supposed to do and check out the disco bathroom with its unnerving and entertaining flashing coloured lights. I can't believe we forgot about that! Oh well, looks like another trip over to Germany's in order then..."
toca-rouge-berlin,4,2013-07-14,"Nice! 
Funny menu w/ Asian fusion dishes. They combine traditional cooking w/ new and surprising ideas and fresh herbs.
Go there, but make a reservation. It's always crowded!
And: don't forgot to visit the restroom before you leave ;-)"
toca-rouge-berlin,4,2012-11-30,"Great food for fair prices. I had the green soup and the black  honey hot girl beef on sweet potatoes. Delicious. I loved the interior design. Make sure to go and have a look at the bathroom. ;)

Downside: no WiFi."
toca-rouge-berlin,1,2014-07-21,We left. Horrible. It was a hot day and i wanted some tap/drinking water. They said i could not have any. They required i buy bottled mineral water. No. Bad service.
toca-rouge-berlin,4,2012-10-24,"Great atmosphere, good food and fairly priced. Highly recommended if you're in Mitte area."
toca-rouge-berlin,4,2014-02-02,"very stylish restaurant, with good kitchen, 

cheap rates. high celebrity tight;-), 

in the summer sitting i did sit outside, in front of the restaurant, somehow really nice. 

unfortunately, the restaurant is not huge, so it's good to have a reservation"
toca-rouge-berlin,4,2013-03-04,"A hip little Asian fusion restaurant and interesting variations on Asian dishes. My favorite item on the menu is Bailing's Lips which is a spicy chicken and vegetable rice dish. The dim sum appetizer is also a favorite item that I order when ever I go there. The young wait staff is excellent and attentive. My only complaints about the place is that it can be noisy and the seating is often a little cramped. The little wooden stools that everyone sits on aren't that comfortable and are always falling over when people rise from their seats. But all things considered,  I really like this place and go there often. The decor is very dark and the lighting is intimate in a modern way. As many others have said check out the bathroom. You won't regret it."
toca-rouge-berlin,4,2013-04-12,"I finally made it. I have been wanting to go here for some time! I never new that they were open for lunch, so when I found out, I took my chance. The lunch dishes are all around €7 and the portions are pretty big. Looking at the menu, the staff seems to have a healthy sense of humor, always appreciated :D The food was served quickly and was delicious. The only reason I am subtracting a star is because the food is quite greasy, but good! Go!"
toca-rouge-berlin,4,2013-04-02,"I really liked my dinner here. I'd walk or take a short ride on public transit to eat here again. I ordered a vegetarian ""un-duck-cover"" dish which was very flavorful, a little sweet, a little sour, but not greasy. The prices were not high, but the value was not exceptionally good, as the portion size was not very large. The low light and funky decor created a kind of nightclub atmosphere.
English menu and English-speaking staff."
toca-rouge-berlin,5,2009-10-04,"Best asian food I had so far in Berlin. The names of the meals are fancy, and the dishes are excellent. Modern Asian dishes, very tasty.
The design is simple, but stylish, the open kitchen allows you to see how your food is prepared and the staff is super friendly."
toca-rouge-berlin,2,2012-11-22,"Den Begeisterungsstürmen auf Qype folgend haben wir kürzlich das Toca Rouge getestet, aber meine Bewertung fällt etwas bescheidener aus.
Ja, die Einrichtung ist hip und cool. Alles in schwarz und ziemlich dunkel, jeder Tisch hat nur eine längliche Taschenlampe als Spotlightbeleuchtung  sicherlich Geschmackssache, aber ich fand's ganz gut. Dennoch stehen die Tische seeeehr eng beieinander, sodass ich fast bei meinem (fremden) Nachbarn auf dem Schoß saß. Die Bänke an der Wand sehen bequem aus, sind aber kein bisschen gepolstert, daher bin ich nach 1-2 Stunden ziemlich verspannt wieder aufgestanden.
Die Bedienung ist freundlich, manchmal sogar eher etwas zu zurückhaltend, und die Karte (4-5 ausgedruckte DIN-A4-Seiten, die zusammengetackert wurden  ist wohl auch hip) tatsächlich etwas abgegriffen.
Ich entschied mich für Hühnchen in Orangensoße mit Wasserspinat und natürlich Reis. Die Hühnchenstreifen waren wirklich lecker paniert, allerdings hätte man für 8.90 Euro auch besseres Fleisch verwenden können! Ich musste leider ein paar Knorpel oder fettige Stellen aussortieren  sehr ärgerlich und auch anstrengend während des Essens, wenn man nicht weiß, ob der nächste Bissen gut werden würde. Die Soße war ganz gut, der Reis auch. Der Wasserspinat machte allerdings eher einen Anschein von Pok Choi, war sehr schwierig zu kauen und blieb dauernd unangenehm im Hals stecken.
Für das Geld und den Hype hätte ich mehr erwartet  schade!"
toca-rouge-berlin,5,2009-01-30,"Ah wow!


 When I came here I thought I love living in a big cool city - that has stuff like this.


 Excellent food, funky interior. Nice other guests.


 Do not wear a mini (I didn't I promise) - the seats are of plastic (aka desigenr plastic) so you might get stuck on the seats.


 Great wine with creative pan-asian dishes.


 Super describing names for the dishes - I had a Red and Black Girl I think it was great - and relatively cheap as well.


 I'll become a regular here."
toca-rouge-berlin,2,2013-05-21,"We found this completely overhyped. Appetizers were more or less interesting, but not overwhelming. Main course, boring boring boring  pan seared dried minute turkey stake does not justify the price and the fancy name of the dish. Frankly, the dinner was a disappointment. Nice interior design, but please, pay more attention to the food!"
toca-rouge-berlin,4,2009-10-21,"Cool place, great food and well presented. Despite it being lunch time, the service was excellent. Well recommended!"
toca-rouge-berlin,4,2010-01-17,"Creative chinese cuisine, served in a hip room. The prices are low and the service is good. You can't ask for much more!"
toca-rouge-berlin,4,2009-07-22,"Asian Fusion at its finest.
Waiters quick and friendly .
Price and quality of the food is spot-on
Theres only one way to make this place better: Expand and get more seating. Way to often have i wanted to eat here and had to wait 10-30 mins for a seat. But its always worth the wait."
toca-rouge-berlin,5,2011-12-28,"Cool interior, yummy food. Will definitely come again."
toca-rouge-berlin,4,2009-03-04,Our favourite little Asian-fusion place. Affordable. Simple. Fresh!
toca-rouge-berlin,5,2009-01-03,"Ate there and loved the Asian fusion food theme. Had the evening special called 'Cow Boy' which was beef strips, asparagus, sweet potatoes, spicy Asian sauce atop a rice cup - very yummy. The main course and a Tsingtao beer was only 9,40EUR."
toca-rouge-berlin,4,2008-12-12,It's good for Berlin and the service is exceptional for this part of the world. The food is a kind of Asian fusion with a Cantonese edge and the dishes have kung-fu movie style names. I've been there many times for lunch and always had a good meal.
toca-rouge-berlin,4,2008-11-25,"Great place with a fun vibe. Very young crowd. Asian food, mostly Chinese I believe. The food was great. Light dishes which tasted great. I had a clear soup to start off followed by the catfish which was really good. Drinks were well mixed, the Chinese beer was good and the place has a bit of a celebrity factor. I'd reserve a table as this place seems to be really in at the moment and was packed when we were there on a Monday night. Highly recommend checking this location out if the style of food is your thing."
toca-rouge-berlin,4,2009-04-18,"Nice place, with an open kitchen - always nice to see your food being prepared. Interesting menu, with a nice range of asian fusion cooking - i tried the honey beef with sweetpotato and noodles, which was great and a little different from the usual run of the mill. I'll definately return."
toca-rouge-berlin,5,2008-08-21,Fresh Asian food with a menu away from your ordinary Chinese restaurant. Bargain food for around 10 Euros. Very friendly service. Only a step away from Scheunenviertel with nice bars for a quick drink after dinner. Asian 'Cantine' style à la Wagamama in London or Monsieur Vuong in Berlin. Highly recommended for a quick bite at lunch or dinner.
mayflower-berlin,5,2014-07-24,"Truly authentic, fresh and beautifully tasty Chinese food.

The eggplant is really good. Nice authentic Chinese food and great service. Oh, and you can get hot pot too! Just call ahead to book it :)"
mayflower-berlin,3,2017-02-26,"I tried a soup and the vegetarian dumplings - nothing to write home about, but the service was ok and nice."
mayflower-berlin,5,2016-04-07,"Excellent and authentic! This is my favorite Chinese restaurant in Berlin. It's probably my favorite Chinese restaurant outside of China or Los Angeles. It is so good. I recommend the pork soup dumplings, pork belly, beef tripe, and jellyfish and cucumber. It's fun for me to read the menu in Chinese and German when my primary language is English. The wait staff speak it all so be comfortable ordering. I hope this restaurant stays in business forever. Perhaps they can open up a location in West Berlin too."
mayflower-berlin,2,2016-11-01,"I don't like given Chinese restaurants bad reviews since I'm Chinese myself, but this place does not deserve 4.5 stars.  First of all they serve jasmine rice instead of traditional sticky rice. Also, the dumplings and tofu were the cheaper store bought kind.  I don't expect homemade tofu everywhere, but at least spend the extra 20 cents and buy the silken tofu for your mapo tofu.  I will say the waiter was very friendly and the restaurant is clean."
mayflower-berlin,2,2016-06-08,"The food is nothing special at all. I guess the right word would be ""edible"". So, no reason to go. Also, that waitress sure was awkward and not very good."
mayflower-berlin,5,2016-11-04,"Our group of four had an excellent meal here last week. Service was fine (by Berlin standards) and, more important, the menu was varied and the food tasted great--the spicy dishes were actually spicy (and not Germanized into blandness). We had the Qualle (quail egg) appetizer, Aubergine appetizer, and the boneless chicken in Szechuan chili oil sauce to start--all very good. For main courses, we had Gongbao chicken, lamb with coriander, and the pork belly (favorite of Chairman Mao, supposedly). All very tasty."
mayflower-berlin,5,2016-08-02,This restaurant deserves more recognition. Very good food at decent price. Huge menu.
mayflower-berlin,1,2016-04-02,"The only reason I've given this restaurant 1 star is because the food is good. I'm not going to go into detail but if there's more than 2 people in the restaurant, don't bother. You could be waiting hours for your food. More attention is given to take-aways than guests VERY patiently waiting hours. And I do mean HOURS! Never again!!!!

UPDATE!!
Went there again! The restaurant looked pretty quiet so we went in to give it another chance. 
The food was typically good and there were 'TWO' pleasant waitresses BUT, as we waited and waited for our food, numerous take-out customers came in to collect food and at one point, most of the customers were Deliveroo and Foodora deliverers. Is this the way restaurants are going?
We were getting to the point of 'where's our food!!!' when it arrived. 

The Mayflower should downsize to being a take-away restaurant and save on rental space. It clearly gives take-out customers preference. Seriously. That WAS the last time!"
mayflower-berlin,1,2016-07-20,"This was some of the worst Chinese food I've ever had. The hot and sour soup was as sweet as ice cream, stank of vinegar and it was not spicy(hot) at all. The Gongbau chicken was mostly tiny bits of chicken and cabbage swimming in a sickening red-orange gloppy sauce, with perhaps three peanuts. It was not spicy. While Berlin can be a difficult city for Chinese cuisine, there are much, much better options. The owners should be ashamed: this is of such a low standard I can't comprehend how you could knowingly serve this food to customers. While I can see some other Yelpers have liked it, I wonder what their standards might be..."
mayflower-berlin,5,2015-06-10,Most amazing Chinese restaurant with the best Sichuan cuisine I've experienced so far in Berlin!
the-flying-monkey-berlin,5,2017-11-04,"It's difficult to find a good dimsum place in Berlin. Not only are they usually pricy, but they're also not as tasty as what you'd find in the US or UK (outside of China of course).

This little jem is a great find. They really meant it when they say hausgemacht, they're true to their word: fresh homemade dimsum! It took a bit of time to get our meals, but it was worth the wait; it's also how you know they're actually made fresh. And the cost is reasonable (I wouldn't say cheap - it's Europe after all).

We had just the basics: har gaw, siu mai, and char siu bao - just a quick stop. We're definitely coming back to try the other items."
the-flying-monkey-berlin,5,2017-08-13,"One of the best Asian cuisines we have ever been to. We ordered family style and nothing remained on the table at the end. Highly recommend this place, our first real stop in Berlin! The location is in a great area, much happening here."
green-flavor-berlin,5,2017-05-31,Good service and even better food. I had the wontons in chili oil to start. And then the noodles with pork and shrimp and vegetables. Was fantastic.
little-tibet-berlin,5,2017-06-01,"Extremely pleased! Great food, friendly service, really happy customer. Did I say great food? Really great food!"
little-tibet-berlin,4,2016-09-26,"There probably aren't many cuisines you can't find in Berlin, but I was still surprised to see a Tibetan restaurant. Warm and cozy, decorated with candles and photos of Tibet, Little Tibet serves staples such as momos (dumplings), noodle soups, rice dishes, and a few wok-fried meats. 

Torn between the shaptak shoko (stir-fried beef, veggies, and potato) and a mixed momo dish, the momos won out. Six steamed and six fried dumplings (three each of minced beef & ginger/spinach & cheese) served with a light salad in a yogurt dressing and a sweet chili based dipping sauce. The momos were surprisingly light but did not skimp on the filling.

 It made for a satisfying (and, at €8, quite cheap) meal."
little-tibet-berlin,5,2017-05-10,Very tasty!  I had a veggie dish off the house specialty page and it was great!  Service was very friendly and attentive too. She also spoke English in case you don't speak German.
little-tibet-berlin,5,2015-06-12,"In a word - a great place which offers a lot of options from all over Asia, with some traditional Tibetan dishes.

Longer version (for the brave) - we arrived to this place after literally trying every option of Asian food there is, besides Tibetan. It was time.

So we sat outside as the weather was nice and ordered vegetarian starters (Tsa pakora and veggie fried pockets).
Watch out, as it is served HOT! got a burn from the spinach :) 
But it was delicious, and quite a big dish for a starter, each of them came with two dips too. 
I loved the Tsa pakora, it was crispy and had great flavors. 

For the main dish I had a traditional Tibetan dish, sorry but I forgot its name... Seasoned rice with veggies and beef with some cashews on top and an interesting curry sauce, it tastes a bit different than other curries I have tried before and it's not too spicy for those of you who can't handle it, no worries :)

My friend had fried momos with cheese and spinach, I'd like to try them next time but with some meat inside, got a feeling it would taste much much better! 

The dishes are very big, I was kinda full half way through but it was so good I kept digging in it almost until I finished it all!

Service was great and we had a great experience, the prices are really good and overall we just had great fun, no doubt I'll come again soon! 
All the reviews here really justify everything about this place, hopefully mine does too :)"
little-tibet-berlin,5,2015-04-18,"A companion of mine suggested that we head here for dinner before heading to the theatre yesterday. She was positively impressed before and since I haven't been to a Tibetan restaurant in a long time I opted to go here as well. 

We ordered the spinach fritters for an appetizer, and I followed that with the mixed momos for a main dish. The spinach fritters were good, paired well with the sauce they had, and the mixed momos I had were also very tasty. I thought that the momos would be too bready, but actually they were more filling than bread, which was a plus. 

We also ordered the mango lassi.

It seems that this place is popular; we came there around 6:30 PM on a Saturday and we got tables, but there were plenty of other tables that were reserved, and an hour later when we were leaving, there were already plenty of tables that were occupied. Make a reservation if you want to eat later."
little-tibet-berlin,3,2016-04-22,Not really authentic Tibetan food but nontheless it was tasty and the dishes came quickly.
little-tibet-berlin,4,2015-08-11,Awful service but delicious food. Really great ginger tea with actual ginger in it. Delicious :)
little-tibet-berlin,4,2015-07-03,"Good food and prices. A little oily. Had the beef and onion dumplings and a chicken fried rice with cashews and a delicious orange sauce, which was apparently a monks' recipe. My favorite was the potato pancake appetizer. The food was very good, but I couldn't finish, as it was very rich. Cheap vino"
little-tibet-berlin,4,2015-03-21,Relaxing joint with plenty of space and lots of options. If you're getting momos then prepare to wait awhile because they take time to prepare. We got the spring rolls which I wasn't too fond of but the vegetarian momos and beef momos were fantastic. Will definitely consider coming back.
little-tibet-berlin,5,2015-02-14,"It was a surprise place for us. We've seen it from outside and went in because I love Tibetan Buddhists. It's quite spiritual inside. A White Tara shrine welcomes you, there is photographs from Tibet and words and pics of Dalai Lama on walls. It's the first time I see Buddha in some place as more than plain decoration.

Surprise part was the food. We started with some Tibetan pastry and salad, continue with large plate of mixed dumplings and duck with red curry. If we didn't had trouble breathing with all those foods we could go on until morning. All of them were great.

Staff is super friendly, atmosphere is peaceful. And don't worry even though a Buddhist place there is lots of meat and alcohol =)"
little-tibet-berlin,5,2014-05-16,The food was really good and the staff was very friendly. The prices were low for the quality of the food!
little-tibet-berlin,4,2013-11-17,"So they could do something better with the lighting inside but the food was great!
They have a nice but not too big variety of dishes and delicious appetizers.
I'll go again and can recommend it!"
little-tibet-berlin,5,2012-03-02,Super lecker!!! Geh mal wieder!
little-tibet-berlin,4,2012-05-09,"Of the cluster of Himalayan-themed restaurants around Western Kreuzberg, Little Tibet is both the best and, apparently, the only one run by actual Tibetans. For the first indication of their authenticity, be sure to order the Butter Tea, a frothy, salty, buttery traditional brew that is somewhere between a beverage and a soup on the western palate.
Tibetan food is not known for its showiness or intense flavors, but it is ideally suited for a cold winter night, and the dishes here are reliably hearty and satisfying. The standout, of course, is Momos, housemade Tibetan dumplings (steamed or fried) which are easily the best in town. A combination platter is great value and a meal unto itself, although a dipping sauce other than the default sweet-chili condiment would be an improvement. 
Meat and vegetable dishes here don't veer far from the path trod by many of Berlin's Asian restaurants, with Tibetan specialties fighting for attention with more Thai and Indian-influenced fare. There's nothing wrong with the fried duck or coconut soups, but they do rather dilute the concept. Still, they're a notch above nearby competitors; nothing comes off as greasy, and the vegetables are uniformly fresh and tasty.
Service is also reliably friendly and fast, and the very cheap wine list makes it very easy to have a nice evening out here for under EUR20 p/p."
little-tibet-berlin,4,2011-06-13,"I'd never eaten Tibetan food before, so I don't know if it was authentic, but it was delicious. I got the selection of momos, and enjoyed all the flavors. The spinach pakoras were great, as were the sauces that came with them!"
little-tibet-berlin,3,2010-11-07,"I was excited to eat at a Tibetan restaurant, and much of the food itself did not disappoint. The restaurant was full on a Friday night, which is always a good sign, and the ambience was lovely, including the charming transparent salt-bricks used in constructing the bar. The food was both familiar in sharing some qualities with north Indian cuisine, but it also had a style of its own. I enjoyed the chicken pakoras and found them light and accompanied by a mild sweet chili sauce and a yoghurt sauce - perfect as an appetizer. The timing and the service, however, was disappointing. People have told me that time flows differently in Tibet, and based on our service, I'm now more than ever convinced this is true. Our waiter did not give us our appetizers all at once, which left me in the uncomfortable position of having to decide whether to eat in front of my hungry friends, or let my food get cold, or, to divide up what I had among us. The waiter continued to be inattentive to the point where we all found him rude, despite his smiling face, and even after we sought him out to ask for the check, he continued to serve other tables for several minutes. We ended up being late for a concert because of this bad timing, which left us all unsatisfied. While we were waiting for the check I noticed scores of dirty glasses and plates that had piled up on the bar over the course of the evening (and not going back into the kitchen) which made me wonder about hygiene, while I also wondered if they were perhaps short staffed, or if this was their normal mode of operation. My momos (dumplings) were tasty, but I was left a little hungry afterward and would have gladly eaten a meal with a bit more on my plate.


 Perhaps it is in my good nature to give this restaurant another try, since I like the idea of Tibetan food, and much of the atmosphere was pleasant. I wonder if the poor service itself was an exception, and that uncertainty is enough to give it a second chance, but only in a situation where I have nowhere else to be after my meal."
royal-garden-berlin,5,2016-04-27,"I was looking for some nice place for nice buffet in Berlin, this one pop up. So I decided to pick weekend come here to have a try. The Royal Garden is a bit far from the city center. luckily, they are not so far from the S-Bahn station. It takes about 10 minutes to get to this place from the station on foot. For me, was 30 minutes around got to this place. My firest impression this place after I walked in. I really like how the restuarant looks like. It just got this very traditional and cultural of China in. the nice decoration just made the atmosphere of the whole place even better. It was very classy at the same time. The place was quite full when I was here, well, probably because it was weekend. That was the reason, I have called them before and made a reservation. It didn't take long, to find the table. And the staff come to us really fast. I did find it a bit funny that they only brought us one menu, when we gotlike 10 people. Anyway, we just came for the buffet, so it wasn't a big deal. I check thier cocktails menu and tried the drink. the price of the drinks were alright. the taste was of the cocktail Zombie I ordered was fine.

About the buffet, they just looked amazing. one side was the food which already cooked and the other side was the food that not cook yet which people allowed that choose the way they wanted to be done. And the cold dishes like sushi and vergatables. They offered quite a lot options and good one. I found most of the food tasted great. I was so full after couple dishes. They also got an Icecream machine, which to be honest, I didn't really like the icecream. it just full of water and tasted just alright. I also didn't find watermelon at the fruit section. it was kind pity. 

At the end, I do think it is worth to come here to have a nice meal, even this place wasn't that close to city center. I think, for a big group of people will be a great choice, so everyone could find something they could eat."
royal-garden-berlin,4,2016-04-25,"In a word - massive buffet, strange attitude, far away... But yummy.

Longer version (for the brave) - I'll be honest, you'll never find me in this part of town unless there's a special occasion, and there was! A bday of a fellow yelper (and a friend) is a reason for a feast.

I was first to arrive, and the staff looked at me and examined me constantly which made me feel uncomfortable, but when everybody else joined it was okay 
The place itself was crowded and every table was full, the minute somebody left, another group came almost instantly 

We ordered some cocktails and headed over to the Buffett, and that's exactly what I have in mind when I hear this word.
Thing is massive! 

For 18€ there's an endless option all you can Buffett - from simple salads to many grill options, you can make a mix grilled diy plate (choose from seafood, fish, beef, lamb, chicken and even kangaroo!)  or you can take some from the rodizio grill.
And if that's not enough there are plenty of other main dishes- I've tried a little from almost everything, curry, different Chinese dishes, fried rice, regular rice, soups and deep fried fruits.
Dessert? No worries! There's soft ice cream and various cakes to choose from! 

I wasn't expecting much from a place outside of town, but the quality of the food was very good! Everything I tried tasted fresh and there's a reason why I had four plates ;) 

If you are around and starving, I'd pass by"
royal-garden-berlin,3,2013-10-19,"My companion and I went here for dinner the other night. There was supposed to be another companion, but she canceled at the last minute. Anyway, the two of us went to the southern part of the city to check this place out. I heard good things, and I was willing to try something new.

Anyway, I was surprised at this Chinese restaurant. It is huge. There is a huge statue at the door way. There is a floor aquarium with carp swimming. There is a chariot right at the middle of the room. It was all quite theatrical.

Oh well, we weren't there for theatre, but we were there for the food. I was about to order something from the menu, but it seems that everyone here goes for the buffet. I am not typically a fan of buffets, wanting more quality than quantity, but when in Rome...

So I went. I started with the soup. The soup was good. There were two choices, but I tried just the sour and spicy one. I also tried several dishes, and they even have a grill, where you pick up the meat you want, and put it on the counter for the person to grill it for you. It was all very elaborate. 

Anyway, the buffet costs 15,90 EUR plus drinks. Again, I rarely go to buffets, and I felt like a plump overfed pig afterwards. I have to say, the buffet choices were good. But with quantity, sometimes, it overshadows the quality. There are too many things to get your attention, which then makes it hard to determine whether what you ate really was special or not. 

I probably won't go to a buffet again for the next year, as this restaurant filled my buffet quota. Three stars, it was A-OK, but I'd rather go somewhere cheaper, and more special, and more intimate. While a buffet is a good way to sample what a restaurant offers, I'd go for quality over quantity any time."
royal-garden-berlin,5,2016-08-06,"Perfect Asian buffet, the shrimps is to die for and so are the Mongolian bbq................................................................
Strongly recommended"
royal-garden-berlin,4,2014-03-28,"Wild choices of yummy food from south east asia.
With an open Wok grill, where you can choose your ingredients.

The fairly priced open buffet, is ""balanced"" with rather expensive drinks.....

The staff is super friendly, and the food quality is great....the location is in the middle of no where, and would make sense only if you have access to a car."
royal-garden-berlin,3,2015-02-22,"Near where I live, but definitely not my favor. not original enough, more or less like german style chinese food; many people went there, buffet have a lot of Asian things. Stuff are nice."
xinh-xinh-berlin,4,2010-07-24,"When I asked my German teacher - who had taught German in Vietnam for a year - to recommend authentic Vietnamese food establishments in the city this was his first recommendation. Not sure if that is really the best Berlin has to offer, but it made me feel good as I had been eating lunch here for over a year on the advice of a friend. 

This is an Imbiss and really only suitable for lunch or take-out, but the food is tasty, the ingredients fresh, and tastes closer to what you would expect in Asia than many of the Germanified Asian Imbisses in the city. 

TIP: During the week from about 12.30-1.30 this place is very busy as it services the lunchtime worker crowd. If you want to avoid long delays on food avoid these times if possible.

TIP 2: The chocolate factory opposite is excellent for desert!

Bottom-line: Surprisingly good solid Vietnamese Imbiss."
xinh-xinh-berlin,5,2017-01-06,"If you want to have a very authentic Vietnamese food without any show off, just visit this friendly sweet place, probably one of the best in Berlin."
